Code zone,Zone,Code Produit,Produit,Code Élément,Élément,Unité,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
"79","Allemagne","1096","Chevaux","5111","Réserves","Tête","1158500.000000","","1037300.000000","","929500.000000","","833500.000000","","722900.000000","","631400.000000","","562400.000000","","501200.000000","","451700.000000","","401666.000000","","378533.000000","","370838.000000","","377403.000000","","401363.000000","","401170.000000","","411118.000000","","422547.000000","","436855.000000","","443624.000000","","445601.000000","","451794.000000","","439483.000000","","450537.000000","","441609.000000","","471462.000000","","474759.000000","","472457.000000","","469000.000000","","476851.000000","","483900.000000","","490954.000000","","491600.000000","","530957.000000","","598800.000000","","652400.000000","","652000.000000","","670000.000000","","600000.000000","","524000.000000","","476000.000000","","491100.000000","","506200.000000","","524800.000000","","525000.000000","F","500400.000000","","510000.000000","F","541890.000000","","543000.000000","F","545000.000000","F","462000.000000","","545000.000000","F","500000.000000","F","461300.000000","","372000.000000","F","422008.000000","Im","441954.000000",""
"79","Allemagne","1079","Dindes","5112","Réserves","1000 têtes","359.000000","","353.000000","","338.000000","","384.000000","","385.000000","","376.000000","","389.000000","","465.000000","","477.000000","","614.000000","","844.000000","","768.000000","","689.000000","","855.000000","","737.000000","","886.000000","","1033.000000","","1163.000000","","1353.000000","","1582.000000","","1518.000000","","1560.000000","","1876.000000","","1908.000000","","2122.000000","","2209.000000","","2649.000000","","2800.000000","","3169.000000","","5029.000000","","4528.000000","","5574.000000","","5983.000000","","6391.000000","","6733.000000","","7075.000000","","7100.000000","","7700.000000","","8315.000000","","8800.000000","","9136.000000","","9471.000000","","10604.000000","","9000.000000","F","10611.000000","","10500.000000","F","10892.000000","","11500.000000","F","12000.000000","F","11344.000000","","11196.000000","*","12000.000000","F","13256.000000","","11500.000000","F","12870.000000","Im","13352.000000",""
"79","Allemagne","1140","Leporides","5112","Réserves","1000 têtes","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","22.000000","F","22.000000","F","22.000000","F","22.000000","F","25.000000","F","25.000000","F","25.000000","F","25.000000","F","25.000000","F","25.000000","F","25.000000","F","27.000000","F","27.000000","F","27.000000","F","27.000000","F","27.000000","F","27.000000","F","30.000000","F","30.000000","F","30.000000","F","30.000000","F","32.000000","F","32.000000","F","32.000000","F","35.000000","F","35.000000","F","35.000000","F","45.000000","F","75.000000","F","80.000000","F","85.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","90.000000","F","80.000000","F","80.000000","F","70.000000","F","70.000000","F","60.000000","F","60.000000","F","60.000000","F","60.000000","F","60.000000","F","60.000000","Im","52.000000","Im"
"79","Allemagne","1072","Oies et pintades","5112","Réserves","1000 têtes","1629.000000","","1381.000000","","1142.000000","","999.000000","","1008.000000","","908.000000","","829.000000","","732.000000","","627.000000","","507.000000","","491.000000","","414.000000","","408.000000","","337.000000","","320.000000","","343.000000","","322.000000","","319.000000","","285.000000","","304.000000","","323.000000","","328.000000","","363.000000","","353.000000","","377.000000","","346.000000","","403.000000","","410.000000","","515.000000","","496.000000","","477.000000","","551.000000","","572.000000","","593.000000","","617.000000","","641.000000","","640.000000","","520.000000","","402.000000","","400.000000","","404.000000","","408.000000","","384.000000","","400.000000","F","329.000000","","350.000000","F","327.000000","","300.000000","F","290.000000","F","278.000000","","272.000000","*","268.000000","F","544.000000","","300.000000","F","364.000000","Im","501.000000",""
"79","Allemagne","976","Ovins","5111","Réserves","Tête","3052100.000000","","2939700.000000","","2772800.000000","","2797700.000000","","2812900.000000","","2759800.000000","","2740200.000000","","2628300.000000","","2623300.000000","","2536800.000000","","2440000.000000","","2457400.000000","","2564320.000000","","2757264.000000","","2887144.000000","","2969531.000000","","2961332.000000","","3062551.000000","","3100888.000000","","3124726.000000","","3216941.000000","","3277033.000000","","3370328.000000","","3576943.000000","","3827111.000000","","3883174.000000","","4029976.000000","","4069621.000000","","4098679.000000","","4135247.000000","","3252000.000000","","3003000.000000","","3001000.000000","","2882000.000000","","2990000.000000","","2954000.000000","","2884000.000000","","2870000.000000","","2724000.000000","","2743000.000000","","2700000.000000","F","2771000.000000","","2722000.000000","","2696980.000000","","2642400.000000","","2560300.000000","","2537791.000000","","2437000.000000","","2350400.000000","","2088541.000000","","2088500.000000","","1657800.000000","","1893300.000000","","1600776.000000","","1579789.000000","","1574269.000000",""
"79","Allemagne","1034","Porcins","5111","Réserves","Tête","24102592.000000","","26071296.000000","","24914608.000000","","25931488.000000","","26905600.000000","","26600688.000000","","26994192.000000","","28286384.000000","","28254608.000000","","28560304.000000","","30652480.000000","","29980096.000000","","30388912.000000","","31300880.000000","","31752528.000000","","31306240.000000","","31880560.000000","","33143264.000000","","34375104.000000","","34505488.000000","","35424016.000000","","35179008.000000","","34584496.000000","","36506816.000000","","36807632.000000","","37227600.000000","","37342448.000000","","36172192.000000","","35053440.000000","","34177504.000000","","30818832.000000","","26063408.000000","","26514000.000000","","26075150.000000","","24698120.000000","","23736564.000000","","24282980.000000","","24795244.000000","","26293992.000000","","25633360.000000","","25783930.000000","","26103040.000000","","26334320.000000","","25659300.000000","","26857800.000000","","26521300.000000","","27125300.000000","","26686800.000000","","26948300.000000","","26509000.000000","","26758100.000000","","28131700.000000","","27690100.000000","","28338990.000000","","27652416.000000","","27376056.000000",""
"79","Allemagne","1057","Poulets","5112","Réserves","1000 têtes","96944.000000","","101716.000000","","101839.000000","","112544.000000","","115773.000000","","120284.000000","","126198.000000","","126532.000000","","127906.000000","","138879.000000","","141635.000000","","142873.000000","","143370.000000","","142357.000000","","136927.000000","","135827.000000","","136530.000000","","138348.000000","","137868.000000","","136377.000000","","135871.000000","","132135.000000","","131054.000000","","128106.000000","","130025.000000","","121737.000000","","122313.000000","","122919.000000","","121465.000000","","121270.000000","","106054.000000","","95632.000000","","98400.000000","","101139.000000","","101139.000000","","104000.000000","","102731.000000","","105000.000000","","107700.000000","","107659.000000","","108000.000000","","109993.000000","","109793.000000","","110000.000000","F","107267.000000","","107000.000000","F","114625.000000","","114500.000000","F","114500.000000","F","114113.000000","","118640.000000","*","121040.000000","*","160774.000000","","121000.000000","F","139304.000000","Im","184125.000000",""
"79","Allemagne","1181","Ruches","5114","Réserves","No","1997000.000000","","1761000.000000","","1743000.000000","","1689600.000000","","1720600.000000","","1758900.000000","","1650700.000000","","1562700.000000","","1612442.000000","","1496784.000000","","1484901.000000","","1486914.000000","","1452825.000000","","1326174.000000","","1588177.000000","","1489471.000000","","1506747.000000","","1580848.000000","","1533953.000000","","1528800.000000","","1550800.000000","F","1563100.000000","F","1544600.000000","F","1671000.000000","F","1677100.000000","F","1761600.000000","F","1886200.000000","F","1818700.000000","F","1805900.000000","F","1605000.000000","","1215000.000000","","1168000.000000","","1120000.000000","","1085000.000000","","1047000.000000","","1028000.000000","","952000.000000","","917000.000000","","899000.000000","","902000.000000","","892723.000000","","881987.000000","","838832.000000","","750525.000000","","738933.000000","","698290.000000","","669999.000000","","691689.000000","","694851.000000","","685441.000000","","695052.000000","","698714.000000","","708775.000000","","741461.000000","","771851.000000","","742968.000000","Im"
"79","Allemagne","1746","Bovins et buffles","5111","Réserves","Tête","17542592.000000","A","17824288.000000","A","17862288.000000","A","17627696.000000","A","17735488.000000","A","18442496.000000","A","18891600.000000","A","18999696.000000","A","19170192.000000","A","19457408.000000","A","19216160.000000","A","18930864.000000","A","19271360.000000","A","19845504.000000","A","20014880.000000","A","20024928.000000","A","19967808.000000","A","20312288.000000","A","20579216.000000","A","20645840.000000","A","20791952.000000","A","20741296.000000","A","20788576.000000","A","21319520.000000","A","21535968.000000","A","21453088.000000","A","21108928.000000","A","20607440.000000","A","20369056.000000","A","20287824.000000","A","19488000.000000","A","17133800.000000","A","16207340.000000","A","15896620.000000","A","15962237.000000","A","15889915.000000","A","15759573.000000","A","15227152.000000","A","14942024.000000","A","14657901.000000","A","14567737.000000","A","14226600.000000","A","13643703.000000","A","13195800.000000","A","13034500.000000","A","12747900.000000","A","12686644.000000","A","12969674.000000","A","12944903.000000","A","12813692.000000","A","12567174.000000","A","12482364.000000","A","12592495.000000","A","12748697.000000","A","12642576.000000","A","12473898.000000","A"
"79","Allemagne","1749","Ovins et caprins","5111","Réserves","Tête","3843400.000000","A","3677700.000000","A","3395900.000000","A","3383300.000000","A","3316400.000000","A","3183600.000000","A","3123000.000000","A","2953100.000000","A","2902300.000000","A","2754986.000000","A","2625186.000000","A","2613837.000000","A","2700649.000000","A","2872900.000000","A","2989875.000000","A","3060263.000000","A","3041600.000000","A","3132626.000000","A","3165856.000000","A","3185792.000000","A","3276479.000000","A","3335876.000000","A","3428056.000000","A","3644848.000000","A","3894614.000000","A","3949748.000000","A","4095979.000000","A","4136921.000000","A","4169879.000000","A","4225247.000000","A","3342000.000000","A","3089000.000000","A","3091000.000000","A","2974000.000000","A","3085000.000000","A","3054000.000000","A","2989000.000000","A","2985000.000000","A","2849000.000000","A","2878000.000000","A","2840000.000000","A","2931000.000000","A","2882000.000000","A","2861980.000000","A","2812400.000000","A","2730300.000000","A","2717791.000000","A","2627000.000000","A","2540400.000000","A","2238541.000000","A","2248500.000000","A","1819800.000000","A","2023500.000000","A","1717776.000000","A","1690289.000000","A","1713079.000000","A"
"79","Allemagne","2029","Volaille","5112","Réserves","1000 têtes","100683.000000","A","105145.000000","A","104879.000000","A","115594.000000","A","118826.000000","A","123234.000000","A","129068.000000","A","129363.000000","A","130667.000000","A","141520.000000","A","144580.000000","A","145525.000000","A","145831.000000","A","144811.000000","A","139089.000000","A","137949.000000","A","138906.000000","A","140821.000000","A","140610.000000","A","139306.000000","A","138750.000000","A","134901.000000","A","134389.000000","A","131323.000000","A","133611.000000","A","125674.000000","A","126452.000000","A","127229.000000","A","126314.000000","A","127895.000000","A","113073.000000","A","104014.000000","A","106961.000000","A","109878.000000","A","110389.000000","A","113776.000000","A","112531.000000","A","115215.000000","A","118347.000000","A","118786.000000","A","119582.000000","A","122057.000000","A","123407.000000","A","121700.000000","A","120559.000000","A","120250.000000","A","128462.000000","A","129000.000000","A","129540.000000","A","128899.000000","A","133038.000000","A","136308.000000","A","177334.000000","A","135250.000000","A","155421.000000","A","201021.000000","A"
"11","Autriche","866","Bovins","5111","Réserves","Tête","2386761.000000","","2456557.000000","","2437123.000000","","2310667.000000","","2350269.000000","","2441388.000000","","2496912.000000","","2479997.000000","","2433168.000000","","2417930.000000","","2468266.000000","","2498971.000000","","2513563.000000","","2624196.000000","","2581407.000000","","2500491.000000","","2502422.000000","","2548678.000000","","2593606.000000","","2547905.000000","","2516872.000000","","2530232.000000","","2546280.000000","","2633326.000000","","2669062.000000","","2650574.000000","","2637224.000000","","2589509.000000","","2541405.000000","","2562393.000000","","2583914.000000","","2534008.000000","","2400725.000000","","2333887.000000","","2328518.000000","","2325825.000000","","2271949.000000","","2197940.000000","","2171681.000000","","2152811.000000","","2155447.000000","","2118454.000000","","2066942.000000","","2052033.000000","","2050991.000000","","2010680.000000","","2002919.000000","","2000196.000000","","1997209.000000","","2026260.000000","","2013281.000000","","1976527.000000","","1955618.000000","","1958282.000000","","1961201.000000","","1957610.000000",""
"11","Autriche","1068","Canards","5112","Réserves","1000 têtes","185.000000","","186.000000","","139.000000","","157.000000","","156.000000","","115.000000","","156.000000","","155.000000","","147.000000","","140.000000","","148.000000","","128.000000","","105.000000","","120.000000","","132.000000","","106.000000","","120.000000","","117.000000","","113.000000","","116.000000","","123.000000","","120.000000","","120.000000","","126.000000","","130.000000","","149.000000","","146.000000","","130.000000","","131.000000","","115.000000","","131.000000","","132.000000","","114.000000","","102.000000","","105.000000","","100.000000","","102.000000","","95.000000","","95.000000","","95.000000","F","95.000000","F","95.000000","F","47.000000","","83.000000","","50.000000","F","50.000000","F","56.000000","","62.000000","*","63.000000","*","79.000000","*","80.000000","*","82.000000","F","82.000000","F","69.000000","F","65.000000","Im","71.000000","Im"
"11","Autriche","1016","Caprins","5111","Réserves","Tête","161813.000000","","149296.000000","","132347.000000","","120148.000000","","110516.000000","","97831.000000","","93936.000000","","87883.000000","","76906.000000","","69399.000000","","62263.000000","","56370.000000","","50734.000000","","48543.000000","","45590.000000","","43135.000000","","40299.000000","","37231.000000","","36392.000000","","34926.000000","","32428.000000","","32534.000000","","31596.000000","","32002.000000","","29945.000000","","32595.000000","","30694.000000","","33534.000000","","32338.000000","","36440.000000","","37343.000000","","40923.000000","","39354.000000","","47276.000000","","49749.000000","","54228.000000","","54471.000000","","58340.000000","","54244.000000","","57993.000000","","56105.000000","","59452.000000","","57842.000000","","54607.000000","","55523.000000","","55100.000000","","53108.000000","","60487.000000","","62490.000000","","68188.000000","","71768.000000","","72358.000000","","73212.000000","","72068.000000","","70705.000000","","76620.000000",""
"11","Autriche","1096","Chevaux","5111","Réserves","Tête","150241.000000","","135013.000000","","120579.000000","","108647.000000","","96592.000000","","84756.000000","","74912.000000","","66134.000000","","58875.000000","","52642.000000","","47347.000000","","43335.000000","","40153.000000","","39006.000000","","39899.000000","","40921.000000","","41416.000000","","42808.000000","","44741.000000","","42768.000000","","40406.000000","","41514.000000","","40683.000000","","41725.000000","","41366.000000","","44621.000000","","43567.000000","","45179.000000","","44350.000000","","47595.000000","","49270.000000","","57803.000000","","61390.000000","","64924.000000","","66748.000000","","72491.000000","","73234.000000","","74170.000000","","75347.000000","","81600.000000","","63000.000000","F","60000.000000","F","85000.000000","F","80072.000000","","85000.000000","F","86000.000000","F","87000.000000","F","85000.000000","F","85000.000000","F","83000.000000","F","86000.000000","F","86500.000000","F","86500.000000","F","87000.000000","F","89782.000000","Im","93225.000000","Im"
"11","Autriche","1079","Dindes","5112","Réserves","1000 têtes","37.000000","F","37.000000","F","38.000000","F","38.000000","F","39.000000","F","39.000000","F","43.000000","F","48.000000","F","53.000000","F","58.000000","F","62.000000","F","68.000000","","73.000000","","62.000000","","63.000000","","60.000000","","103.000000","","97.000000","","132.000000","","153.000000","","147.000000","","189.000000","","162.000000","","244.000000","","254.000000","","248.000000","","267.000000","","377.000000","","407.000000","","485.000000","","525.000000","","759.000000","","671.000000","","793.000000","","782.000000","","681.000000","","643.000000","","693.000000","","645.000000","","700.000000","","589.000000","","547.000000","","542.000000","","550.000000","","700.000000","F","750.000000","F","568.000000","","579.000000","*","590.000000","*","616.000000","*","606.000000","*","600.000000","F","600.000000","F","530.000000","F","550.000000","Im","601.000000","Im"
"11","Autriche","1140","Leporides","5112","Réserves","1000 têtes","270.000000","F","230.000000","F","230.000000","F","230.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","180.000000","F","180.000000","F","180.000000","F","180.000000","F","180.000000","F","120.000000","F","120.000000","F","122.000000","F","145.000000","F","100.000000","F","130.000000","F","130.000000","F","130.000000","F","130.000000","F","130.000000","F","350.000000","F","320.000000","F","290.000000","F","270.000000","F","270.000000","F","290.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","Im","302.000000","Im"
"11","Autriche","1072","Oies et pintades","5112","Réserves","1000 têtes","159.000000","","149.000000","","118.000000","","104.000000","","97.000000","","63.000000","","88.000000","","81.000000","","72.000000","","58.000000","","46.000000","","37.000000","","32.000000","","26.000000","","27.000000","","25.000000","","16.000000","","19.000000","","22.000000","","21.000000","","24.000000","","23.000000","","23.000000","","25.000000","","24.000000","","21.000000","","25.000000","","25.000000","","21.000000","","26.000000","","27.000000","","27.000000","","26.000000","","24.000000","","27.000000","","22.000000","","21.000000","","22.000000","","26.000000","","22.000000","F","22.000000","F","22.000000","F","41.000000","","20.000000","","22.000000","","21.000000","","22.000000","","25.000000","*","25.000000","*","24.000000","*","20.000000","*","25.000000","F","25.000000","F","27.000000","F","25.000000","Im","24.000000","Im"
"11","Autriche","976","Ovins","5111","Réserves","Tête","175153.000000","","168771.000000","","153253.000000","","144764.000000","","147339.000000","","141951.000000","","137711.000000","","129570.000000","","126346.000000","","121191.000000","","113192.000000","","112134.000000","","118777.000000","","135718.000000","","154271.000000","","169486.000000","","174323.000000","","180998.000000","","191933.000000","","195413.000000","","190819.000000","","194390.000000","","198971.000000","","215775.000000","","220159.000000","","242947.000000","","255708.000000","","260595.000000","","255623.000000","","286870.000000","","309312.000000","","326083.000000","","312041.000000","","333835.000000","","342144.000000","","365250.000000","","380861.000000","","383655.000000","","360812.000000","","352277.000000","","339238.000000","","320467.000000","","304364.000000","","325495.000000","","327163.000000","","325728.000000","","312375.000000","","351329.000000","","333181.000000","","344709.000000","","358415.000000","","361183.000000","","364645.000000","","357440.000000","","349087.000000","","353710.000000",""
"11","Autriche","1034","Porcins","5111","Réserves","Tête","2989623.000000","","2994673.000000","","2849248.000000","","2924542.000000","","2961932.000000","","2638487.000000","","2785971.000000","","2932409.000000","","3094321.000000","","3196474.000000","","3444940.000000","","3091174.000000","","3255788.000000","","3289628.000000","","3517050.000000","","3683305.000000","","3877586.000000","","3694213.000000","","4006920.000000","","4003974.000000","","3706305.000000","","4009535.000000","","3981151.000000","","3880700.000000","","4026650.000000","","3925935.000000","","3800510.000000","","3946997.000000","","3873884.000000","","3772724.000000","","3687981.000000","","3637980.000000","","3719653.000000","","3819798.000000","","3728991.000000","","3706185.000000","","3663747.000000","","3679876.000000","","3810310.000000","","3433029.000000","","3347931.000000","","3440405.000000","","3304650.000000","","3244866.000000","","3125361.000000","","3169541.000000","","3139438.000000","","3286292.000000","","3064231.000000","","3136967.000000","","3134156.000000","","3004907.000000","","2983158.000000","","2895841.000000","","2868191.000000","","2845451.000000",""
"11","Autriche","1057","Poulets","5112","Réserves","1000 têtes","9788.000000","","9943.000000","","10071.000000","","10348.000000","","10626.000000","","10396.000000","","10777.000000","","10856.000000","","11291.000000","","11543.000000","","12140.000000","","12231.000000","","12463.000000","","12034.000000","","12250.000000","","12959.000000","","13359.000000","","14038.000000","","14938.000000","","14496.000000","","14160.000000","","15656.000000","","15382.000000","","15173.000000","","14949.000000","","14440.000000","","14198.000000","","14504.000000","","13590.000000","","14145.000000","","13139.000000","","13479.000000","","12872.000000","","13589.000000","","13266.000000","","13157.000000","","12215.000000","","13950.000000","","13540.000000","","13798.000000","","11077.000000","","11905.000000","","12431.000000","","12354.000000","","12700.000000","*","15000.000000","F","13570.000000","","13770.000000","*","14400.000000","*","15650.000000","*","16000.000000","*","15500.000000","*","16300.000000","F","16500.000000","F","16566.000000","Im","16675.000000","Im"
"11","Autriche","1181","Ruches","5114","Réserves","No","466619.000000","","448670.000000","","437232.000000","","421750.000000","","419560.000000","","430183.000000","","429457.000000","","417619.000000","","428832.000000","","412038.000000","","421765.000000","","406215.000000","","409923.000000","","361624.000000","","375512.000000","","344883.000000","","369801.000000","","396846.000000","","399357.000000","","394000.000000","","397400.000000","","399700.000000","","410601.000000","","446348.000000","","447242.000000","","436849.000000","","421238.000000","","409800.000000","","452607.000000","","457061.000000","","457061.000000","","483212.000000","","430071.000000","","411082.000000","","399246.000000","","393223.000000","","381567.000000","","369171.000000","","343062.000000","","330672.000000","","310000.000000","","345000.000000","","327346.000000","","283300.000000","","327346.000000","","311000.000000","","298000.000000","F","300000.000000","F","330000.000000","F","367583.000000","","368183.000000","","376485.000000","","382638.000000","","376121.000000","","356000.000000","","351789.000000","Im"
